STN,CMP,NetCode,Latitude,Longitude,Elevation,BuiltDate,Instrument,Digitizer,SerialNum,PeriodSec,NrmFac,VelOut,VPC,Sens,Const,nPoles,nZeros,Pole1,Pole2,Pole3,Pole4,Pole5,Pole6,Pole7,Pole8,Pole9,Pole10,Pole11,Pole12,Pole13,Pole14,Pole15,Zero1,Zero2,Zero3,Zero4,Zero5,Zero6,Zero7,Zero8,Zero9,Zero10,Zero11,Zero12,Zero13,Zero14,Zero15,Truns,OutDate,Status,PermTemp,Modifier
MASR,AHE,KO,41.7596,32.4658,325,20110101,5TD,CMG-CD24,T5V81/C1562,100HZ,1.939600E09,1.016,3.074E-06,3.025591E-06,6.410648E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20170920,CLOSED,PERM,Mehmet Yılmazer
MASR,AHN,KO,41.7596,32.4658,325,20110101,5TD,CMG-CD24,T5V81/C1562,100HZ,1.939600E09,1.018,3.064E-06,3.009823E-06,6.444233E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20170920,CLOSED,PERM,Mehmet Yılmazer
MASR,AHZ,KO,41.7596,32.4658,325,20110101,5TD,CMG-CD24,T5V81/C1562,100HZ,1.939600E09,1.016,3.066E-06,3.017717E-06,6.427375E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20170920,CLOSED,PERM,Mehmet Yılmazer
MASR,HNE,KO,41.7596,32.4658,325,20110101,5TD,CMG-CD24,T5V81/C1562,100HZ,1.939600E09,1.016,3.074E-06,3.025591E-06,6.410648E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20170920,CLOSED,PERM,Mehmet Yılmazer
MASR,HNN,KO,41.7596,32.4658,325,20110101,5TD,CMG-CD24,T5V81/C1562,100HZ,1.939600E09,1.018,3.064E-06,3.009823E-06,6.444233E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20170920,CLOSED,PERM,Mehmet Yılmazer
MASR,HNZ,KO,41.7596,32.4658,325,20110101,5TD,CMG-CD24,T5V81/C1562,100HZ,1.939600E09,1.016,3.066E-06,3.017717E-06,6.427375E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20170920,CLOSED,PERM,Mehmet Yılmazer
MAZI,BHE,KO,37.4593,40.4465,1204,20090629,3T,CMG-DM24,T3V87/A608,120,2.304000E06,5958,3.192E-06,5.357503E-10,4.300511E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MAZI,BHN,KO,37.4593,40.4465,1204,20090629,3T,CMG-DM24,T3V87/A608,120,2.304000E06,5964,3.191E-06,5.350436E-10,4.306191E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MAZI,BHZ,KO,37.4593,40.4465,1204,20090629,3T,CMG-DM24,T3V87/A608,120,2.304000E06,5932,3.198E-06,5.391099E-10,4.273711E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MAZI,HHE,KO,37.4593,40.4465,1204,20090629,3T,CMG-DM24,T3V87/A608,120,2.304000E06,5958,3.192E-06,5.357503E-10,4.300511E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MAZI,HHN,KO,37.4593,40.4465,1204,20090629,3T,CMG-DM24,T3V87/A608,120,2.304000E06,5964,3.191E-06,5.350436E-10,4.306191E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MAZI,HHZ,KO,37.4593,40.4465,1204,20090629,3T,CMG-DM24,T3V87/A608,120,2.304000E06,5932,3.198E-06,5.391099E-10,4.273711E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDNY,BHE,KO,40.3709,28.8846,116,20080709,3ESP,CMG-DM24,T35500/C808,30,2.304000E06,5990,3.196E-06,5.335559E-10,4.318198E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDNY,BHN,KO,40.3709,28.8846,116,20080709,3ESP,CMG-DM24,T35500/C808,30,2.304000E06,5988,3.202E-06,5.347361E-10,4.308667E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDNY,BHZ,KO,40.3709,28.8846,116,20080709,3ESP,CMG-DM24,T35500/C808,30,2.304000E06,5980,3.198E-06,5.347826E-10,4.308293E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDNY,HHE,KO,40.3709,28.8846,116,20080709,3ESP,CMG-DM24,T35500/C808,30,2.304000E06,5990,3.196E-06,5.335559E-10,4.318198E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDNY,HHN,KO,40.3709,28.8846,116,20080709,3ESP,CMG-DM24,T35500/C808,30,2.304000E06,5988,3.202E-06,5.347361E-10,4.308667E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDNY,HHZ,KO,40.3709,28.8846,116,20080709,3ESP,CMG-DM24,T35500/C808,30,2.304000E06,5980,3.198E-06,5.347826E-10,4.308293E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDNY,AHE,KO,40.3709,28.8846,116,20160110,5TD,CMG-CD24,T5GL1/A6481,100HZ,1.939600E09,1.02,3.222E-06,3.158824E-06,6.140260E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDNY,AHN,KO,40.3709,28.8846,116,20160110,5TD,CMG-CD24,T5GL1/A6481,100HZ,1.939600E09,1.018,3.204E-06,3.147348E-06,6.162649E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDNY,AHZ,KO,40.3709,28.8846,116,20160110,5TD,CMG-CD24,T5GL1/A6481,100HZ,1.939600E09,1.018,3.211E-06,3.154224E-06,6.149215E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDNY,HNE,KO,40.3709,28.8846,116,20160110,5TD,CMG-CD24,T5GL1/A6481,100HZ,1.939600E09,1.02,3.222E-06,3.158824E-06,6.140260E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDNY,HNN,KO,40.3709,28.8846,116,20160110,5TD,CMG-CD24,T5GL1/A6481,100HZ,1.939600E09,1.018,3.204E-06,3.147348E-06,6.162649E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDNY,HNZ,KO,40.3709,28.8846,116,20160110,5TD,CMG-CD24,T5GL1/A6481,100HZ,1.939600E09,1.018,3.211E-06,3.154224E-06,6.149215E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
MDUB,BHE,KO,40.4712,31.1976,1109,20080522,3T,CMG-DM24,T3X34/A653,360,2.770000E07,5978,3.186E-06,5.329542E-10,5.197445E16,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
MDUB,BHN,KO,40.4712,31.1976,1109,20080522,3T,CMG-DM24,T3X34/A653,360,2.770000E07,5990,3.181E-06,5.310518E-10,5.216064E16,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
MDUB,BHZ,KO,40.4712,31.1976,1109,20080522,3T,CMG-DM24,T3X34/A653,360,2.770000E07,5960,3.202E-06,5.372483E-10,5.155903E16,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
MDUB,HHE,KO,40.4712,31.1976,1109,20080522,3T,CMG-DM24,T3X34/A653,360,2.770000E07,5978,3.186E-06,5.329542E-10,5.197445E16,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
MDUB,HHN,KO,40.4712,31.1976,1109,20080522,3T,CMG-DM24,T3X34/A653,360,2.770000E07,5990,3.181E-06,5.310518E-10,5.216064E16,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
MDUB,HHZ,KO,40.4712,31.1976,1109,20080522,3T,CMG-DM24,T3X34/A653,360,2.770000E07,5960,3.202E-06,5.372483E-10,5.155903E16,6,2,-0.001964-j0.001964,-0.001964+j0.001964,-30.0529-j31.1211,-30.0529+j31.1211,-41.2564-j114.535,-41.2564+j114.535,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
MDYO,AHE,KO,38.3137,39.0383,926,20200214,5T,CMG-DM24,T5KN5/A7199,100HZ,1.939600E09,1.020,3.218E-06,3.154902E-06,6.147893E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20201026,CLOSED,PERM,Mehmet Özer
MDYO,AHN,KO,38.3137,39.0383,926,20200214,5T,CMG-DM24,T5KN5/A7199,100HZ,1.939600E09,1.020,3.218E-06,3.154902E-06,6.147893E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20201026,CLOSED,PERM,Mehmet Özer
MDYO,AHZ,KO,38.3137,39.0383,926,20200214,5T,CMG-DM24,T5KN5/A7199,100HZ,1.939600E09,1.020,3.218E-06,3.154902E-06,6.147893E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20201026,CLOSED,PERM,Mehmet Özer
MDYO,HNE,KO,38.3137,39.0383,926,20200214,5T,CMG-DM24,T5KN5/A7199,100HZ,1.939600E09,1.020,3.218E-06,3.154902E-06,6.147893E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20201026,CLOSED,PERM,Mehmet Özer
MDYO,HNN,KO,38.3137,39.0383,926,20200214,5T,CMG-DM24,T5KN5/A7199,100HZ,1.939600E09,1.020,3.218E-06,3.154902E-06,6.147893E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20201026,CLOSED,PERM,Mehmet Özer
MDYO,HNZ,KO,38.3137,39.0383,926,20200214,5T,CMG-DM24,T5KN5/A7199,100HZ,1.939600E09,1.020,3.218E-06,3.154902E-06,6.147893E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20201026,CLOSED,PERM,Mehmet Özer
MERS,BHE,KO,36.8678,34.522,750,20110218,3ESP,CMG-DM24,T35497/C809,30,2.304000E06,5992,3.206E-06,5.350467E-10,4.306166E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20190314,MODIFIED,PERM,Mehmet Özer
MERS,BHN,KO,36.8678,34.522,750,20110218,3ESP,CMG-DM24,T35497/C809,30,2.304000E06,5972,3.191E-06,5.343269E-10,4.311967E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20190314,MODIFIED,PERM,Mehmet Özer
MERS,BHZ,KO,36.8678,34.522,750,20110218,3ESP,CMG-DM24,T35497/C809,30,2.304000E06,5960,3.196E-06,5.362416E-10,4.296571E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20190314,MODIFIED,PERM,Mehmet Özer
MERS,HHE,KO,36.8678,34.522,750,20110218,3ESP,CMG-DM24,T35497/C809,30,2.304000E06,5992,3.206E-06,5.350467E-10,4.306166E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20190314,MODIFIED,PERM,Mehmet Özer
MERS,HHN,KO,36.8678,34.522,750,20110218,3ESP,CMG-DM24,T35497/C809,30,2.304000E06,5972,3.191E-06,5.343269E-10,4.311967E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20190314,MODIFIED,PERM,Mehmet Özer
MERS,HHZ,KO,36.8678,34.522,750,20110218,3ESP,CMG-DM24,T35497/C809,30,2.304000E06,5960,3.196E-06,5.362416E-10,4.296571E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20190314,MODIFIED,PERM,Mehmet Özer
MERS,BHE,KO,36.8678,34.522,750,20050823,3ESP,CMG-DM24,T3G57/DC21,30,2.304000E06,2985,1.268E-06,4.247906E-10,5.423848E+15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20061102,MODIFIED,PERM,Mehmet Yılmazer
MERS,BHN,KO,36.8678,34.522,750,20050823,3ESP,CMG-DM24,T3G57/DC21,30,2.304000E06,2991,1.272E-06,4.252758E-10,5.417660E+15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20061102,MODIFIED,PERM,Mehmet Yılmazer
MERS,BHZ,KO,36.8678,34.522,750,20050823,3ESP,CMG-DM24,T3G57/DC21,30,2.304000E06,2952,1.278E-06,4.329268E-10,5.321915E+15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20061102,MODIFIED,PERM,Mehmet Yılmazer
MERS,HHE,KO,36.8678,34.522,750,20050823,3ESP,CMG-DM24,T3G57/DC21,30,2.304000E06,2985,1.268E-06,4.247906E-10,5.423848E+15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20061102,MODIFIED,PERM,Mehmet Yılmazer
MERS,HHN,KO,36.8678,34.522,750,20050823,3ESP,CMG-DM24,T3G57/DC21,30,2.304000E06,2991,1.272E-06,4.252758E-10,5.417660E+15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20061102,MODIFIED,PERM,Mehmet Yılmazer
MERS,HHZ,KO,36.8678,34.522,750,20050823,3ESP,CMG-DM24,T3G57/DC21,30,2.304000E06,2952,1.278E-06,4.329268E-10,5.321916E15,5,2,-5.89E-03-j5.89E-03,-5.89E-03+j5.89E-03,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20061102,MODIFIED,PERM,Mehmet Yılmazer
MERS,BHE,KO,36.8678,34.522,750,20070618,3ESP,CMG-DM24,T3K15/DC85,30,-9.030000E-02,2979,1.28E-06,4.296744E-10,-2.101591E08,4,4,-23.56E-03-j23.56E-03,-23.56E-03+j23.56E-03,-50-j32.2,-50+j32.2,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,138-j144,138+j144,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20110218,MODIFIED,PERM,Mehmet Yılmazer
MERS,BHN,KO,36.8678,34.522,750,20070618,3ESP,CMG-DM24,T3K15/DC85,30,-9.030000E-02,2975,1.269E-06,4.265546E-10,-2.116962E08,4,4,-23.56E-03-j23.56E-03,-23.56E-03+j23.56E-03,-50-j32.2,-50+j32.2,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,138-j144,138+j144,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20110218,MODIFIED,PERM,Mehmet Yılmazer
MERS,BHZ,KO,36.8678,34.522,750,20070618,3ESP,CMG-DM24,T3K15/DC85,30,-9.030000E-02,2942,1.281E-06,4.354181E-10,-2.073869E08,4,4,-23.56E-03-j23.56E-03,-23.56E-03+j23.56E-03,-50-j32.2,-50+j32.2,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,138-j144,138+j144,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20110218,MODIFIED,PERM,Mehmet Yılmazer
MERS,HHE,KO,36.8678,34.522,750,20070618,3ESP,CMG-DM24,T3K15/DC85,30,-9.030000E-02,2979,1.28E-06,4.296744E-10,-2.101591E08,4,4,-23.56E-03-j23.56E-03,-23.56E-03+j23.56E-03,-50-j32.2,-50+j32.2,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,138-j144,138+j144,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20110218,MODIFIED,PERM,Mehmet Yılmazer
